trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000070,SIG-BT-00000070,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1704252600000,1704253020000,45766.701510,45697.261852,45706.403132,45917.447454,0.18592500,-12.910568,6.802175,9.357509,-29.070252,2.500000,8,stop_loss,"15m bullish, 5m bullish, 1m ema_ribbon_long, near VWAP/EMA21, volume_ratio=1.41, atr_bps=13.2",screening_bullish|confirmation_bullish|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,19.937909,-34.163425
TRD-SIG-BT-00000071,SIG-BT-00000071,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704261900000,1704262860000,44310.286170,44375.075846,44366.202605,44170.495082,0.19919546,-12.905809,7.066289,9.711630,-29.683728,2.500000,17,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=1.76, atr_bps=12.6",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,18.548225,-33.630587
TRD-SIG-BT-00000072,SIG-BT-00000072,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1704270600000,1704272340000,45775.793328,45714.845546,45723.990344,45905.300788,0.21358018,-13.017239,7.816235,10.751879,-31.585352,2.500000,30,stop_loss,"15m bullish, 5m bullish, 1m ema_ribbon_long, near VWAP/EMA21, volume_ratio=1.33, atr_bps=11.3",screening_bullish|confirmation_bullish|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,15.291691,-32.306424
TRD-SIG-BT-00000073,SIG-BT-00000073,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704279660000,1704281100000,44287.610706,44348.798645,44339.930659,44156.810825,0.20996058,-12.847055,7.444061,10.231087,-30.522202,2.500000,25,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=1.40, atr_bps=11.8",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,16.534192,-32.824329
TRD-SIG-BT-00000074,SIG-BT-00000074,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1704289680000,1704289740000,45722.972766,45655.265319,45664.398199,45869.409184,0.18623820,-12.609713,6.807247,9.364378,-28.781339,2.500000,2,stop_loss,"15m bullish, 5m bullish, 1m ema_ribbon_long, near VWAP/EMA21, volume_ratio=1.37, atr_bps=12.8",screening_bullish|confirmation_bullish|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,19.026880,-33.799305
TRD-SIG-BT-00000075,SIG-BT-00000075,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704296340000,1704298380000,44363.325560,44426.653558,44417.770004,44227.214450,0.19904453,-12.605091,7.069264,9.715826,-29.390181,2.500000,35,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=2.47, atr_bps=12.3",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,17.680998,-33.283418
TRD-SIG-BT-00000076,SIG-BT-00000076,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704299820000,1704299820000,44375.953034,44441.810077,44432.923493,44233.526888,0.18892938,-12.442330,6.712114,9.224801,-28.379245,2.500000,1,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=1.99, atr_bps=12.8",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,19.095344,-33.849609
TRD-SIG-BT-00000100,SIG-BT-00000100,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704333660000,1704333780000,44270.484132,44338.402509,44329.536602,44122.852958,0.18106686,-12.297767,6.417653,8.819968,-27.535389,2.500000,3,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=1.22, atr_bps=13.3",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,20.347540,-34.350888
TRD-SIG-BT-00000101,SIG-BT-00000101,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704334380000,1704334500000,44285.721084,44353.117801,44344.248951,44139.401416,0.18151365,-12.233424,6.435664,8.844755,-27.513843,2.500000,3,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=1.54, atr_bps=13.2",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,20.039920,-34.227742
TRD-SIG-BT-00000102,SIG-BT-00000102,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704334740000,1704334860000,44312.745678,44376.239836,44367.366363,44176.193965,0.19323855,-12.269519,6.855252,9.421677,-28.546449,2.500000,3,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=1.98, atr_bps=12.3",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,17.815448,-33.337241
TRD-SIG-BT-00000103,SIG-BT-00000103,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1704342600000,1704343080000,45728.553882,45667.039789,45676.175024,45859.501028,0.20014671,-12.311843,7.317011,10.065199,-29.694052,2.500000,9,stop_loss,"15m bullish, 5m bullish, 1m ema_ribbon_long, near VWAP/EMA21, volume_ratio=1.32, atr_bps=11.5",screening_bullish|confirmation_bullish|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,15.635750,-32.443938
TRD-SIG-BT-00000104,SIG-BT-00000104,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1704343140000,1704344160000,45715.551282,45657.321444,45666.454735,45838.292649,0.21201533,-12.345619,7.748980,10.659168,-30.753767,2.500000,18,stop_loss,"15m bullish, 5m bullish, 1m ema_ribbon_long, near VWAP/EMA21, volume_ratio=1.49, atr_bps=10.7",screening_bullish|confirmation_bullish|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,13.848931,-31.729782
TRD-SIG-BT-00000105,SIG-BT-00000105,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704351720000,1704351840000,44230.812068,44293.625514,44284.768561,44095.920836,0.19149385,-12.028388,6.780754,9.319327,-28.128469,2.500000,3,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=1.15, atr_bps=12.2",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,17.497118,-33.209808
TRD-SIG-BT-00000106,SIG-BT-00000106,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1704360660000,1704360960000,45771.232416,45706.541605,45715.684742,45910.101601,0.18474248,-11.951141,6.759932,9.299090,-28.010163,2.500000,6,stop_loss,"15m bullish, 5m bullish, 1m ema_ribbon_long, near VWAP/EMA21, volume_ratio=2.00, atr_bps=12.1",screening_bullish|confirmation_bullish|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,17.339840,-33.125028
TRD-SIG-BT-00000107,SIG-BT-00000107,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1704361020000,1704361080000,45737.705712,45673.797868,45682.934455,45874.633854,0.18608282,-11.892152,6.804044,9.359722,-28.055918,2.500000,2,stop_loss,"15m bullish, 5m bullish, 1m ema_ribbon_long, near VWAP/EMA21, volume_ratio=1.83, atr_bps=12.0",screening_bullish|confirmation_bullish|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,16.937694,-32.964298
TRD-SIG-BT-00000135,SIG-BT-00000135,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1704414600000,1704414900000,45746.417454,45681.550921,45690.689059,45885.738443,0.18162823,-11.781594,6.642360,9.137368,-27.561322,2.500000,6,stop_loss,"15m bullish, 5m bullish, 1m ema_ribbon_long, near VWAP/EMA21, volume_ratio=1.23, atr_bps=12.2",screening_bullish|confirmation_bullish|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,17.455060,-33.171079
TRD-SIG-BT-00000136,SIG-BT-00000136,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1704415140000,1704416340000,45727.663704,45663.304975,45672.439463,45865.724307,0.18203866,-11.715777,6.654676,9.154279,-27.524732,2.500000,21,stop_loss,"15m bullish, 5m bullish, 1m ema_ribbon_long, near VWAP/EMA21, volume_ratio=1.06, atr_bps=12.1",screening_bullish|confirmation_bullish|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,17.191921,-33.065908
TRD-SIG-BT-00000137,SIG-BT-00000137,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704423660000,1704423660000,44334.031420,44396.528600,44387.651069,44199.982297,0.18620291,-11.637157,6.608755,9.082965,-27.328878,2.500000,1,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=1.04, atr_bps=12.1",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,17.236168,-33.105344
TRD-SIG-BT-00000138,SIG-BT-00000138,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1704424020000,1704424260000,44336.420942,44396.486920,44387.609398,44208.449801,0.19371189,-11.635494,6.875448,9.449668,-27.960610,2.500000,5,stop_loss,"15m bearish, 5m bearish, 1m ema_ribbon_short, near VWAP/EMA21, volume_ratio=1.16, atr_bps=11.5",screening_bearish|confirmation_bearish|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,15.863661,-32.555902
