signal_id,stage,entry_geometry_mode,timestamp,side,regime,reason,equity,peak_equity,drawdown_pct,daily_realized_pnl,expected_reward_bps,expected_cost_bps,expected_net_edge_bps
SIG-BT-00000029,initial_risk,reanchor_to_actual_entry,1704135900000,short,bearish,daily_loss_limit_reached,4757.552872,5015.612326,5.145124,-242.447128,28.343685,19.000000,9.343685
SIG-BT-00000030,initial_risk,reanchor_to_actual_entry,1704135960000,short,bearish,daily_loss_limit_reached,4757.552872,5015.612326,5.145124,-242.447128,29.396803,19.000000,10.396803
SIG-BT-00000031,initial_risk,reanchor_to_actual_entry,1704136020000,short,bearish,daily_loss_limit_reached,4757.552872,5015.612326,5.145124,-242.447128,29.691484,19.000000,10.691484
SIG-BT-00000032,initial_risk,reanchor_to_actual_entry,1704144540000,long,bullish,daily_loss_limit_reached,4757.552872,5015.612326,5.145124,-242.447128,30.821340,19.000000,11.821340
SIG-BT-00000033,initial_risk,reanchor_to_actual_entry,1704144600000,long,bullish,daily_loss_limit_reached,4757.552872,5015.612326,5.145124,-242.447128,31.745091,19.000000,12.745091
SIG-BT-00000034,initial_risk,reanchor_to_actual_entry,1704144660000,long,bullish,daily_loss_limit_reached,4757.552872,5015.612326,5.145124,-242.447128,32.095020,19.000000,13.095020
SIG-BT-00000035,initial_risk,reanchor_to_actual_entry,1704144720000,long,bullish,daily_loss_limit_reached,4757.552872,5015.612326,5.145124,-242.447128,30.704033,19.000000,11.704033
SIG-BT-00000036,initial_risk,reanchor_to_actual_entry,1704144900000,long,bullish,daily_loss_limit_reached,4757.552872,5015.612326,5.145124,-242.447128,30.729093,19.000000,11.729093
SIG-BT-00000037,initial_risk,reanchor_to_actual_entry,1704145560000,long,bullish,daily_loss_limit_reached,4757.552872,5015.612326,5.145124,-242.447128,31.168134,19.000000,12.168134
SIG-BT-00000050,initial_risk,reanchor_to_actual_entry,1704217140000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,30.574193,19.000000,11.574193
SIG-BT-00000051,initial_risk,reanchor_to_actual_entry,1704217560000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,31.000399,19.000000,12.000399
SIG-BT-00000052,initial_risk,reanchor_to_actual_entry,1704217740000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,30.255760,19.000000,11.255760
