timestamp,equity,drawdown_pct
1704067200000,5000.000000,0.000000
1704072240000,5015.612326,0.000000
1704072600000,4980.959125,0.690907
1704073260000,4945.792585,1.392048
1704091380000,4959.680127,1.115162
1704091920000,4926.118651,1.784302
1704099540000,4893.353845,2.437558
1704100320000,4860.578011,3.091035
1704109260000,4824.906220,3.802250
1704109440000,4789.054170,4.517059
1704116700000,4757.552872,5.145124
1704153840000,4726.128752,5.771650
1704154320000,4694.939582,6.393491
1704172140000,4708.184362,6.129420
1704172440000,4676.249320,6.766133
1704172620000,4643.959052,7.409928
1704181560000,4611.467106,8.057744
1704190920000,4582.167316,8.641916
1704199320000,4594.917048,8.387715
1704200160000,4563.560710,9.012890
1704207900000,4577.113636,8.742675
1704208200000,4545.532407,9.372334
1704217020000,4515.117591,9.978736
1704244620000,4484.390343,10.591368
1704253020000,4455.320091,11.170964
1704262860000,4425.636363,11.762790
1704272340000,4394.051010,12.392531
1704281100000,4363.528808,13.001075
1704289740000,4334.747469,13.574910
1704298380000,4305.357288,14.160884
1704299820000,4276.978043,14.726702
1704333780000,4249.442654,15.275696
1704334500000,4221.928811,15.824260
1704334860000,4193.382363,16.393411
1704343080000,4163.688310,16.985444
1704344160000,4132.934543,17.598605
1704351840000,4104.806074,18.159423
1704360960000,4076.795911,18.717882
1704361080000,4048.739993,19.277254
1704414900000,4021.178671,19.826765
1704416340000,3993.653939,20.375546
1704423660000,3966.325061,20.920422
1704424260000,3938.364452,21.477894
