trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00062919,SIG-BT-00062919,BTCUSDT,screened_vwap_scalp,bullish,long,1733940300000,1733940360000,99870.270060,100072.211050,99722.297103,100092.229496,0.00001191,0.002405,0.000953,0.000714,0.000738,1.500000,2,take_profit,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,9.224776,6.208198
TRD-SIG-BT-00062920,SIG-BT-00062920,BTCUSDT,screened_vwap_scalp,bullish,long,1733940420000,1733940540000,100088.313660,99917.129656,99937.117079,100315.108531,0.00001167,-0.001997,0.000933,0.001284,-0.004215,1.500000,3,stop_loss,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,9.659476,-36.093033
TRD-SIG-BT-00063133,SIG-BT-00063133,BTCUSDT,screened_vwap_scalp,bullish,long,1733972760000,1733972820000,101212.238400,101390.336169,101079.985139,101410.618292,0.00001326,0.002362,0.001075,0.000806,0.000481,1.500000,2,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,6.600386,3.585907
TRD-SIG-BT-00063241,SIG-BT-00063241,BTCUSDT,screened_vwap_scalp,bullish,long,1734010380000,1734010500000,101140.724100,100984.322460,101004.523365,101345.025203,0.00001288,-0.002015,0.001042,0.001433,-0.004490,1.500000,3,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,7.199688,-34.454486
TRD-SIG-BT-00063242,SIG-BT-00063242,BTCUSDT,screened_vwap_scalp,bullish,long,1734010560000,1734010560000,100949.985960,100776.984871,100797.144300,101179.248450,0.00001141,-0.001974,0.000921,0.001266,-0.004160,1.500000,1,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,9.710502,-36.127024
TRD-SIG-BT-00063243,SIG-BT-00063243,BTCUSDT,screened_vwap_scalp,bullish,long,1734010920000,1734010980000,100866.169200,101101.253430,100695.963516,101121.477726,0.00001018,0.002394,0.000823,0.000617,0.000954,1.500000,2,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,12.311611,9.292564
TRD-SIG-BT-00063244,SIG-BT-00063244,BTCUSDT,screened_vwap_scalp,bullish,long,1734011040000,1734011160000,101047.405440,100851.587411,100871.761764,101310.870954,0.00000988,-0.001935,0.000798,0.001098,-0.003831,1.500000,3,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,13.073457,-38.367200
TRD-SIG-BT-00063245,SIG-BT-00063245,BTCUSDT,screened_vwap_scalp,bullish,long,1734011220000,1734012600000,100862.868540,101094.735011,100694.808898,101114.958003,0.00001027,0.002381,0.000830,0.000622,0.000930,1.500000,24,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,11.993287,8.974494
TRD-SIG-BT-00063255,SIG-BT-00063255,BTCUSDT,screened_vwap_scalp,bullish,long,1734014040000,1734014040000,101207.537460,101055.302950,101075.518053,101405.566570,0.00001309,-0.001993,0.001059,0.001457,-0.004509,1.500000,1,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,6.566637,-34.032790
TRD-SIG-BT-00063256,SIG-BT-00063256,BTCUSDT,screened_vwap_scalp,bullish,long,1734014400000,1734014400000,100930.182000,100759.391029,100779.546939,101156.134592,0.00001140,-0.001947,0.000920,0.001265,-0.004132,1.500000,1,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,9.387019,-35.911541
